school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
HOMBAKAZI FULL SERVICE SCHOOL,25.39192008972168,-33.82012939453125,Primary,ZAF,7a4b1234-28c6-331e-8b13-ba836bf7fc61,
HOMBA PRIMARY SCHOOL,18.661706924438477,-34.0321044921875,Primary,ZAF,288830e7-8699-378d-8f70-9972f4969d26,
HOMBE JUNIOR SECONDARY SCHOOL,29.636259078979492,-31.358680725097656,Primary And Secondary,ZAF,f2faeb10-d915-3a89-934b-845616dd2370,
HOMELEIGH PRIMARY  SCHOOL,32.042911529541016,-28.573490142822266,Primary,ZAF,b142e675-edec-334a-8da2-057ac27c84d8,
HOMEVALE PRIMARY SCHOOL,24.739749908447266,-28.698299407958984,Primary,ZAF,c7ede29f-5952-33ed-9217-c4ea718b347e,
HOMEVALE SECONDARY SCHOOL NR 1,24.734500885009766,-28.68766975402832,Secondary,ZAF,0cbb351c-f9cf-341e-9396-97832af688d2,
HOMUZEYA PRIMARY SCHOOL,31.372440338134766,-24.94658088684082,Primary,ZAF,8af4ec27-7dff-37f4-8105-31ee4fdd8e41,
HONOKA,30.452131271362305,-23.352243423461914,Primary And Secondary,ZAF,03fe8b31-c02d-34be-ad30-443d1cb3b0af,
HONOKO,30.043365,-24.636065,Primary,ZAF,dae0abe0-835c-3e4e-9ee0-d9874810c86f,
HOOFWEG PRIMARY SCHOOL,18.658756256103516,-33.966922760009766,Primary,ZAF,8de8d37d-879f-3b4f-86f8-c6c65137d2ea,
HOOGEKRAAL SSKV PRIMﾊRE SKOOL,22.319507598876953,-34.029579162597656,Primary,ZAF,22322810-a067-313e-b1da-9964b6fcee03,
HOOPSTAD C/S,25.90654945373535,-27.833837509155273,Primary And Secondary,ZAF,d42132bf-a211-3810-a5e3-a87494be4fc9,
HOPE,30.202835083007812,-22.523897171020508,Primary,ZAF,a7097b87-e181-317a-a96e-ed887b379b17,
HOPEFIELD,29.58839225769043,-24.70991325378418,Primary,ZAF,d6ac1948-aaa7-366b-b3d2-9fac650bfa14,
HOPEFIELD HOﾋRSKOOL,18.35074234008789,-33.0654182434082,Primary And Secondary,ZAF,440a2ea2-4c98-388f-beff-0e5eea9b58b8,
HOPEFIELD PRIMﾊRE SKOOL,18.337087631225586,-33.0650634765625,Primary,ZAF,278a789a-9a28-3dae-88a4-e1d08a58eb39,
HOPE HIGH SCHOOL,29.974700927734375,-27.72570037841797,Primary And Secondary,ZAF,6ad5f113-78e4-3f61-8dbb-3f9c8bce103a,
HOPETOWN GEKOMBINEERDE SKOOL,24.08823013305664,-29.62363052368164,Primary And Secondary,ZAF,2957babb-0cc3-3073-af7c-b234aebc996d,
HOPEVILLE PRIMARY SCHOOL,31.021699905395508,-29.723100662231445,Primary,ZAF,e7d9066f-cb4c-3551-9367-b94386aa0374,
HOPEWELL PRIMARY SCHOOL,29.969900131225586,-30.313800811767578,Primary And Secondary,ZAF,289248ec-a885-3ca3-b807-a9071dd657f6,
HOPEWELL PRIMARY SCHOOL,30.392799377441406,-29.79360008239746,Primary,ZAF,5ab87174-d078-35a7-a675-05b2cdb9d5f6,
HOPOLANG PRIMARY SCHOOL,18.673900604248047,-34.031829833984375,Primary,ZAF,e7e5717b-e8ec-3bf8-bd41-86f1393438ef,
HORIZON VIEW PRIMARY SCHOOL,27.873361587524414,-26.14559555053711,Primary,ZAF,7e3f4602-13d6-359c-af9d-13b21b3668d5,
HOﾋR JONGENSKOOL PAARL,18.96034049987793,-33.73896789550781,Secondary,ZAF,8fbaa628-abd5-33db-8149-cddfcf82e4bb,
HORNLEE PRIMﾊRE SKOOL,23.10039710998535,-34.04724884033203,Primary,ZAF,12f9bc33-2713-3ebc-af4e-969506688c99,
HORSESHOE PRIMARY SCHOOL,30.166900634765625,-28.898700714111328,Primary,ZAF,64e72970-f3ba-352d-820d-5234fab0d054,
HOﾋRSKOOL GIMNASIUM PAARL,18.958452224731445,-33.719783782958984,Secondary,ZAF,c23603a1-c6ff-3b45-aad9-311738b07774,
HORTON PRIMARY SCHOOL,27.021799087524414,-33.10935974121094,Primary,ZAF,2a8a4899-d0d9-3cd4-8c6a-286903e698e6,
HOSEA KEKANA SECONDARY SCHOOL,28.286035537719727,-25.356901168823242,Secondary,ZAF,cf4e249b-92f4-3202-a5ee-329b8a4c6b47,
HOSEA MOCHEMI,28.988540649414062,-23.208852767944336,Primary,ZAF,64613d5d-9f55-3529-8fa3-08dda18a7582,
HOSEA NTSOANE,29.27299690246582,-23.81165885925293,Primary,ZAF,92d1d337-3d99-3918-848b-fedcadf0cd22,
HOSIA APHANE,29.09476661682129,-25.15253257751465,Primary And Secondary,ZAF,030cbffb-0406-3367-bbe5-618613340d12,
HOTA JUNIOR SECONDARY SCHOOL,27.6828,-31.64643,Primary,ZAF,8e4085ad-4db4-333a-8a7e-5ac3838f6caf,
HOTAZEL COMBINED SCHOOL,22.963180541992188,-27.207820892333984,Primary And Secondary,ZAF,1255a257-f345-3552-b3e1-2eb998deb4d6,
HOTOLO JUNIOR SECONDARY SCHOOL,28.913219451904297,-30.647619247436523,Primary,ZAF,5d7fce56-930c-3e52-ae9e-cd4f8f42e2e5,
HOTTENTOTS-HOLLAND HOﾋRSKOOL,18.845407485961914,-34.092689514160156,Secondary,ZAF,12a47709-2cae-3ac6-bb05-bfe2f09feba3,
HOUGHTON PRIMARY SCHOOL,28.06618309020996,-26.168615341186523,Primary,ZAF,cd419bbb-f20f-3cd6-b815-ebf05b579ebd,
HOUTBAAI SEKONDﾊR,18.343034744262695,-34.05308151245117,Secondary,ZAF,49071d27-f72a-3111-91e7-c004664f548c,
HOUT BAY PRIMARY SCHOOL,18.36143684387207,-34.030906677246094,Primary,ZAF,143f5f28-1ce3-3240-b3c6-f6f1b9424aee,
HOUTENBEK PRIMARY SCHOOL,30.00550079345703,-25.29582977294922,Primary,ZAF,d6e5ecc9-f405-306e-ba6a-0a49598bb516,
HOVHENI,30.332130432128906,-24.10008430480957,Primary,ZAF,b8471d0a-4fd2-3a78-9da3-a0f5a5524c24,
HOWARD BEN MAZWI JUNIOR SECONDARY SCHOOL,26.963279724121094,-31.90715980529785,Primary And Secondary,ZAF,8248f304-9d63-3420-99df-1d226d135a75,
Howick HIGH SCHOOL,30.209800720214844,-29.478900909423828,Secondary,ZAF,27e8f4f1-46eb-3a8e-9387-c89171b1bce1,
HOWICK PREPARATORY SCHOOL,30.224199295043945,-29.48900032043457,Primary,ZAF,bd489aa0-d8b5-31dd-9305-c97378e105ea,
HOWICK SECONDARY SCHOOL,30.22559928894043,-29.506000518798828,Secondary,ZAF,745411e5-0554-3713-b174-452615e72d82,
HOWICK WEST PRIMARY SCHOOL,30.21929931640625,-29.512399673461914,Primary,ZAF,f30dabab-54bd-3b9d-88e0-2cd1923d6389,
HOYANA JUNIOR SECONDARY SCHOOL,27.567659378051758,-31.87251091003418,Primary,ZAF,bc2a9d03-cc5f-3eea-9f0e-0ca474ef79b1,
HOYE SECONDARY SCHOOL,29.1224,-28.7224,Secondary,ZAF,6b02dd61-c565-3b25-b17b-482817a46992,
HOYI PRIMARY SCHOOL,31.8533992767334,-25.814929962158203,Primary,ZAF,d34000c7-0851-325a-b822-4f37b7ea162c,
HOYOHOYO SENIOR SECONDARY SCHOOL,31.209999084472656,-24.88719940185547,Secondary,ZAF,b9fec434-35e4-3731-8f5e-cd62ab7587cd,
H.P. NGWENYA PUBLIC PRIMARY SCHOOL,30.94879913330078,-29.860700607299805,Primary,ZAF,c91bbb6c-84f2-34f0-816d-f4f35058eb24,
H.P. WILLIAMS LAERSKOOL,17.97322654724121,-32.72395324707031,Primary,ZAF,7eaa9d82-c5f0-36e9-91ea-562a8a10940c,
H SAANE PRIMARY SCHOOL,23.882190704345703,-27.04554557800293,Primary,ZAF,10d25d97-02fd-3469-9abf-07ccf5a1d2eb,
H.S. PHILLIPS MEMORIAL,30.08262062072754,-23.180706024169922,Secondary,ZAF,24ee5508-f104-344c-a873-94b772877799,
HTS LIGBRON,29.989389419555664,-26.53615951538086,Secondary,ZAF,762cf213-5833-3bde-830f-b0b74fca4926,
HTS LOUIS BOTHA,26.20804786682129,-29.1235408782959,Secondary,ZAF,8b812aa5-0fa7-3a6a-9487-06fbf787da8c,
HTS MIDDELBURG,29.462499618530273,-25.774829864501953,Secondary,ZAF,a653ea90-ba06-3583-871a-f1d068a0336b,
HTS SASOLBURG,27.836606979370117,-26.815927505493164,Secondary,ZAF,32c289cf-2c34-353c-858a-74dab0dfa03d,
HTS WELKOM,26.746973037719727,-27.975513458251953,Secondary,ZAF,b38eb7f6-0714-33db-91b6-694e9a83909f,
HTS WITBANK,29.23133087158203,-25.869169235229492,Secondary,ZAF,8be15c1d-dbe1-3ca0-bde2-0ba39f929f01,
HTT BIDI MEMORIAL PRIMARY SCHOOL,23.04060935974121,-28.320270538330078,Primary,ZAF,6a774840-db70-36a6-ba33-514558ed9680,
HUBA HIGH SCHOOL,30.252500534057617,-29.895599365234375,Secondary,ZAF,9cd652be-66e9-31ee-89a4-d8b1da705dc9,
HUBHUSHE SENIOR PRIMARY SCHOOL,30.85569953918457,-29.962299346923828,Primary,ZAF,c8865700-be9a-34b8-85b2-7e2045d21073,
HUDSON NTSANWISI,30.29085350036621,-23.88382911682129,Secondary,ZAF,4caf9584-73c5-3029-8a04-5f6143aeba0e,
HUDSON PARK HIGH SCHOOL,27.91674041748047,-32.98617935180664,Secondary,ZAF,4f70c6bc-cdf5-36b0-82cd-60ad484087de,
HUDSON PARK PRIMARY SCHOOL,27.91551971435547,-32.98377990722656,Primary,ZAF,773c49c7-eba3-3e88-ad35-91fbd9a1f0ca,
HUELERENG,29.46245002746582,-24.35430908203125,Primary,ZAF,63a0d1df-66f4-38ce-8894-5eecdc145f28,
HUGENOTE HOﾋRSKOOL,19.010101318359375,-33.64778137207031,Secondary,ZAF,c1e29d14-aed1-3117-90be-c388a74e6eb3,
HUGENOTE PRIMARY SCHOOL,19.013914108276367,-33.646705627441406,Primary,ZAF,294461c4-237f-3be4-8aed-f4b49b095f4d,
HUGO RUST LAERSKOOL,19.003664016723633,-33.63667297363281,Primary,ZAF,cef1e01d-39fc-3364-ab25-10dbf68614f4,
HUGUENOOT VGK PRIMﾊRE SKOOL,19.781667709350586,-33.810691833496094,Primary,ZAF,b474278f-142b-3504-aeba-f086b5496e12,
HUGUENOT PRIMARY SCHOOL,18.641504287719727,-34.06475830078125,Primary,ZAF,1de18f97-6b33-3fd4-a89e-44c812337201,
HUHUDI,24.164196014404297,-26.618894577026367,Secondary,ZAF,b2556654-6afb-353d-9064-a21ebe015bae,
HUKU SENIOR SECONDARY SCHOOL,28.80367088317871,-30.722400665283203,Secondary,ZAF,8cd43f01-f5df-367f-9ece-50370f1ab49e,
HUKUWA PRIMARY SCHOOL,26.661359786987305,-32.15266036987305,Primary,ZAF,5ad70ce0-7727-339e-9579-be668496c292,
HULETT COMBINED SCHOOL,31.2321,-29.2179,Primary And Secondary,ZAF,5cf4dc44-39b2-37d4-bb68-f7b3ecd960a5,
HULSUG PRIMARY SCHOOL,31.3534,-29.2624,Primary,ZAF,b3481a8b-0301-33a9-8849-51ae4fc19960,
HULWAZI SECONDARY SCHOOL,28.41357421875,-26.157032012939453,Secondary,ZAF,bb3a46bc-6336-33ec-b4a7-085b4c816020,
HUMANSDORP SENIOR SECONDARY SCHOOL,24.746429443359375,-34.025150299072266,Secondary,ZAF,607cfacd-7da3-3c8e-8ac7-c1df061f167d,
HUMANSVLAKTE PF/S,26.46026039123535,-27.525897979736328,Primary,ZAF,2669d81c-5153-340a-b3eb-207f8bbbb6f6,
HUMBELANI,30.169342041015625,-22.940641403198242,Secondary,ZAF,e185b2d1-4a50-3762-985d-fad2bd80a2e4,
HUMULA,30.562313079833984,-23.073522567749023,Secondary,ZAF,0ddad3d9-5adc-3ba2-86ac-8eb3789c1d6d,
HUMULANI PRIMARY SCHOOL,31.3498,-24.71411,Primary,ZAF,30d0e814-12a7-3c90-b27f-dcf49bd4a3ce,
HUNDZUKANI PRIMARY SCHOOL,31.41670036315918,-24.916799545288086,Primary,ZAF,4b6c0fcf-6720-3978-ba62-e6145e747fb5,
HUNTLEY PRIMARY  SCHOOL,29.4654,-30.3174,Primary,ZAF,065dd0df-2871-3e97-89da-692fc0d7b10b,
HUNT ROAD SECONDARY SCHOOL,30.997699737548828,-29.853300094604492,Secondary,ZAF,5155ef1c-27fb-3435-a44e-6080b43ebbe2,
HURLYVALE PRIMARY SCHOOL,28.170854568481445,-26.14786148071289,Primary,ZAF,8c108ad8-7162-3408-95b0-af9a779644c0,
HURSLEY PRIMARY SCHOOL,29.769399642944336,-28.4867000579834,Primary,ZAF,dd8e104b-b7fb-3180-8a68-914212f50ad6,
HUTCHINSON PRIMÊRE SKOOL,23.184980392456055,-31.49970054626465,Primary,ZAF,54b9cfb8-1431-3ddf-884a-a0444e53e2fb,
HUTTENPARK PRIMÊRE SKOOL,29.925800323486328,-27.739599227905273,Primary,ZAF,1bec0a64-feda-33d8-8957-2a0dc0156c8e,
HUTUTU,29.455780029296875,-24.875215530395508,Secondary,ZAF,a9ef5f00-a623-3824-b6f8-dbb979784822,
H. VENTER PRIMﾊRE SKOOL,20.045595169067383,-33.831199645996094,Primary,ZAF,e6337871-4b0a-31fb-84ac-464dd7f83b7e,
HWANQANA COMBINED SCHOOL,30.9047,-28.2002,Primary And Secondary,ZAF,64b756e1-7b25-3f00-9791-c180685347d7,
HWITI,29.729143142700195,-23.89048194885254,Secondary,ZAF,784ab0ea-7c63-361d-b67b-30b65058a676,
HYACINTH PRIMARY SCHOOL,18.613893508911133,-34.03311538696289,Primary,ZAF,99e50d12-f4ce-3c15-b708-41d7988562e5,
HYDE PARK HIGH SCHOOL,28.04079818725586,-26.123811721801758,Secondary,ZAF,9232afb7-a585-3107-bea4-e7b11dfc8c89,
HYDE PARK PRIMARY SCHOOL,18.49324607849121,-34.02653503417969,Primary,ZAF,8ad34dab-84bd-386e-8993-9f38fc116a21,
HYDESWOOD COMBINED SCHOOL,29.7762,-28.5002,Primary And Secondary,ZAF,aa9db075-6b44-329f-a0f3-9fd14f0684b3,
HYMAN PRIMARY SCHOOL,30.5388,-30.4223,Primary,ZAF,ab86f550-b33b-3b07-ac74-8c1cf31362fb,
IAN MACKENZI HIGH SCHOOL,31.337799072265625,-24.844499588012695,Secondary,ZAF,fefae73e-c778-39a4-bde3-7284e4280705,
I.B Damons Combined School,27.849395751953125,-25.62575340270996,Primary And Secondary,ZAF,af2057e6-393c-3f2d-887a-3e74f5446b25,
IBHONGO SECONDARY SCHOOL,27.87490463256836,-26.27215003967285,Secondary,ZAF,172cd932-2203-3e06-9458-936397604e2e,
IBIKA JUNIOR SECONDARY SCHOOL,28.20043,-32.29207,Primary,ZAF,dd2a211f-a0b7-3edf-a806-e62a8c658de6,
IBISI  JUNIOR SECONDARY  SCHOOL,29.8882,-30.4071,Primary And Secondary,ZAF,89cb681d-12c8-3e18-b9c0-6de9fa250aef,
IBISI SENIOR SECONDARY SCHOOL,29.8864,-30.4074,Secondary,ZAF,c1f605cb-5300-3bb8-90e2-a9472b464680,
ICABHANE PRIMARY SCHOOL,30.504,-30.5334,Primary,ZAF,41e6b17a-6645-35af-b878-ce18ef9d9814,
ICOSENG P/S,26.756637573242188,-27.85867691040039,Primary,ZAF,60439e8c-7ac5-3cc7-b4ff-11bd5834e1ae,
IDA HIGH SCHOOL,27.556419372558594,-31.40073013305664,Primary And Secondary,ZAF,10f2b332-c439-31d0-bbda-03f1daae3004,
IDAMU JUNIOR PRIMARY SCHOOL,29.928600311279297,-28.60460090637207,Primary,ZAF,306e4334-395b-3c4f-89c0-f842412f2701,
IDASVALLEI PRIMARY SCHOOL,18.8831729888916,-33.919254302978516,Primary,ZAF,fea652f8-34f3-3cdd-8535-a2149f5cb9ad,
IDIDIMA PRIMARY SCHOOL,29.2716,-28.9257,Primary,ZAF,3832b291-f499-37c6-bf01-61e08d300b52,
IDLAMADODA SECONDARY SCHOOL,30.576200485229492,-28.284299850463867,Secondary,ZAF,8e1bfe0e-bfd4-3297-9f0b-08a9848425a6,
IDLANGEMABALA SECONDARY SCHOOL,31.798969268798828,-25.69169044494629,Secondary,ZAF,a661e16d-ff03-3ed6-afb3-6d54850c28d5,
IDLEBE PUBLIC PRIMARY SCHOOL,31.345,-28.133,Primary,ZAF,e82f370b-1048-3544-84e5-0e04f6418773,
I. D. MKIZE SEN SECONDARY,18.56764030456543,-33.991024017333984,Secondary,ZAF,9b595c14-fbc9-3a0f-91da-35da1873a49a,
IDUNDUBALA SECONDARY SCHOOL,32.6221,-27.2769,Secondary,ZAF,c5e24aa8-75f1-3a0b-a2e8-26666bf1e843,
IDUTYWA RIVER JUNIOR SECONDARY SCHOOL,28.40932,-32.04545,Primary,ZAF,e7e50757-e5a5-32ae-be11-78e142ec991e,
IFAFA JUNIOR PRIMARY SCHOOL,30.645099639892578,-30.3799991607666,Primary,ZAF,8991128c-486c-3136-b0c7-09b57e4c6d3b,
IFALETHU COMBINED SCHOOL,31.5032,-29.1574,Primary And Secondary,ZAF,85289510-6bdc-3832-8b15-cade4bdf2038,
IFALETHU PRIMARY SCHOOL,31.186670303344727,-25.05167007446289,Primary,ZAF,f211310d-69d4-33c0-b52d-949766a0d2b8,
IGAGASI  HIGH SCHOOL,30.8898,-29.995,Secondary,ZAF,e41736c4-4f41-3c42-b1a8-fa459021d24e,
IGAGASI PRIMARY SCHOOL,28.178211212158203,-26.317716598510742,Primary,ZAF,2f9d61a2-8b0b-317d-b7ba-e4043ad83b03,
IGUGULABANGUNI PRIMARY SCHOOL,30.8042,-30.0069,Primary,ZAF,2e7e602f-5f16-3d75-9f22-9e3635c6eb36,
IGUGULABASHA HIGH SCHOOL,30.9355,-29.7334,Secondary,ZAF,d0fe18d7-e874-3db8-8504-3055d643f232,
IGUGULABASHA PRIMARY SCHOOL,29.223329544067383,-26.96367073059082,Primary,ZAF,224d8df1-dcf6-3107-a14f-38a719c7a614,
IGUGULAMANYONI PRIMARY SCHOOL,30.843,-29.5785,Primary,ZAF,dea4ffc2-e6f3-38dc-b02c-cc0505663013,
IGUGULESIZWE SECONDARY SCHOOL,32.1611,-27.4455,Secondary,ZAF,0531430b-ff39-356b-9495-6a30c0c71ebf,
IGUGULETHU PRIMARY SCHOOL,27.88728904724121,-26.37701416015625,Primary,ZAF,5a39dcbb-dfb7-31ff-992a-1aec5f98dde4,
IGUGU PRIMARY SCHOOL,27.886463,-26.255898,Primary,ZAF,6c085cb7-2ca4-3ce3-9077-a1567fb54d9c,
IGUGU PRIMARY SCHOOL,30.52,-28.682,Primary,ZAF,67ea61ea-7c56-34da-b836-9c13b5b9cbbe,
IHAWULETHU HIGH SCHOOL,31.5723,-28.6962,Secondary,ZAF,0f58277b-fb42-3699-b5cf-94899b0ea24d,
I H HARRIS PRIMARY SCHOOL,28.052885055541992,-26.19643783569336,Primary,ZAF,9b4d57f8-2eac-3d35-ba01-bdce4a3f5eec,
IHLUMELO JUNOR SECONDARY SCHOOL,18.986705780029297,-33.68074417114258,Secondary,ZAF,e2d686b5-111e-33e6-879a-c5d20dcb1aca,
IHOBE P/S,26.238298416137695,-29.161630630493164,Primary,ZAF,8d161901-4236-35e6-82b0-3fea4d3200e4,
IINGCINGA ZETHU SECONDARY SCHOOL,19.342355728149414,-33.35417175292969,Secondary,ZAF,12230aa6-3843-3fc0-8e89-37b50e19afbe,
IKAELELO S/S,26.2409610748291,-29.190555572509766,Secondary,ZAF,aa13757c-1ce0-3f57-821b-f0a5e0a73d35,
IKAGELENG,29.835432052612305,-23.46623420715332,Primary,ZAF,214b6490-d531-3daa-b8c8-0c5549732608,
IKAGELENG HIGH SCHOOL,26.099414825439453,-25.56683921813965,Secondary,ZAF,0a16731a-4ca4-35a7-b6ce-1437ded379ac,
IKAGELENG MAKOBE,29.043289184570312,-23.678279876708984,Primary,ZAF,5e2fc164-31eb-3cc0-a469-3331f091059d,
IKAGELENG PRIMARY SCHOOL,28.791669845581055,-25.023330688476562,Primary,ZAF,60d34593-c1e9-3496-ae5f-29f8563c67c8,
IKAGENG,29.462776,-25.093534,Primary,ZAF,c7014adf-af98-338e-b646-5e348f49efc7,
IKAGENG INTERMEDIÊRE  SKOOL,23.93815040588379,-29.008060455322266,Primary,ZAF,7568b5f2-5847-3de3-8a36-8c167d133753,
IKAGENG PRIMARY SCHOOL,28.00092124938965,-25.612117767333984,Primary,ZAF,9f867593-77c2-3773-b9e9-53b955fda0d3,
IKAGENG SECONDARY SCHOOL,29.076030731201172,-25.12540054321289,Primary,ZAF,0ed5230a-c924-3226-85a8-0f291a364c97,
IKAGE PRIMARY SCHOOL,28.107765197753906,-26.110549926757812,Primary,ZAF,13a24102-42d5-3721-80f4-3fcd7446c4c1,
IKAHENG PRIMARY SCHOOL,30.6303,-28.0125,Primary,ZAF,f52d5264-3273-3934-b034-b5ceeb625cce,
IKAHENG PRIMARY SCHOOL,28.599349975585938,-30.449119567871094,Primary,ZAF,898c35c7-dff0-3176-866c-4d96160f9ead,
IKAHENG P/S,26.906213760375977,-28.12858772277832,Primary,ZAF,1228c30b-f7f5-3052-a04e-b1a279247dec,
IKAHENG ZAKHENI S/S,28.12690544128418,-27.668922424316406,Secondary,ZAF,e42cf63d-6707-3d51-8ff2-20353b6f10d4,
IKAKANYENG SECONDARY SCHOOL,23.78293228149414,-27.29775047302246,Secondary,ZAF,8e8db851-90f9-3402-8b58-a26be18d450d,
IKALAFENG PRIMARY SCHOOL,25.868303298950195,-25.446535110473633,Primary,ZAF,d9ef67fe-0c4b-3c54-8b0f-bf60380034fe,
IKAMVA JUNIOR PRIMARY SCHOOL,27.01318,-31.69472,Primary,ZAF,5fe2936b-a248-3b6c-a082-2d9ca5c3531b,
IKAMVA LESIZWE SECONDARY SCHOOL,26.665239334106445,-33.67716979980469,Secondary,ZAF,abfe0f08-6815-3b7d-8c5c-895cd0166971,
IKAMVALETHU SECONDARY SCHOOL,18.540193557739258,-33.943607330322266,Secondary,ZAF,0e4ae784-8eca-387c-a749-14ab9b6129eb,
Ikaneng High school,27.971962,-25.155266,Secondary,ZAF,d7ea7867-b60e-31c7-9c14-431e7c1a0795,
IKANENG PRIMARY SCHOOL,27.95642852783203,-26.23798179626465,Primary,ZAF,0975a301-24ac-330f-bcf4-d3061e769a16,
IKANYEGENG C/S,24.759883880615234,-29.116491317749023,Primary And Secondary,ZAF,a8147f59-2318-3a5e-98ad-c01b8ee16fb8,
Ikatisong Secondary School,27.845691680908203,-25.493501663208008,Secondary,ZAF,c5fc6c17-59b3-3f55-9e65-25e20389b5d5,
IKAYA PRIMARY SCHOOL,18.84944725036621,-33.92141342163086,Primary,ZAF,a66263ac-8fb1-3d50-8e8c-4658b5ae55ef,
IKELENG PRIMARY SCHOOL,28.05187225341797,-25.485748291015625,Primary,ZAF,95c32a63-1363-3957-a0c0-a624b0872d78,
IKEMELENG PRIMARY SCHOOL,27.833614349365234,-26.25197982788086,Primary,ZAF,76054e0a-1173-3e03-bec9-4a7ff67dcedf,
IKEMELENG PRIMARY SCHOOL,23.77845001220703,-27.270299911499023,Primary,ZAF,017ccca3-eba1-3a3d-9bcf-a8c0d7eff2d3,
IKEMISETSENG (MINE) P/S,26.7093505859375,-28.01453399658203,Primary,ZAF,8dcd1ccb-8f9b-3540-b27a-02aec4c5c0c1,
IKEMISETSENG  P/S,26.657657623291016,-27.38972282409668,Primary,ZAF,d7d4b8c0-c4ae-3b94-94fd-02fb9065f1e3,
IKETLEETSENG MIDDLE SCHOOL,25.33048439025879,-26.303205490112305,Primary And Secondary,ZAF,67f543e5-43ff-34d9-a683-fe7d09e571ed,
Iketleetso Secondary School,27.508153915405273,-25.441686630249023,Secondary,ZAF,f246f0b6-a598-326a-ab69-a0bdce8c4adb,
IKETLELETSO INTERMEDIATE SCHOOL,23.4923095703125,-27.39466094970703,Primary,ZAF,eb0384f8-4f32-30a5-93ab-1aaa5c74799c,
IKETLENG PRIMARY SCHOOL,28.24993324279785,-25.411880493164062,Primary,ZAF,297cb03e-cdc3-3d2c-9ff5-81e68071d0fa,
IKETSETSENG CS/S,27.855281829833984,-26.845041275024414,Secondary,ZAF,0d4d4621-7b38-3c1a-8e39-ae07fac96010,
IKGOMOTSENG PUBLIC PRIMARY SCHOOL,25.291473388671875,-27.203157424926758,Primary,ZAF,b81a52ed-32ad-35b5-b6c5-255944fa213d,
IKGWANTLELLE P/S,26.14625358581543,-28.30197525024414,Primary,ZAF,64cd0249-f2cd-323c-b79a-ef357671f86b,
IKHAKHAMA COMBINED PRIMARY SCHOOL,30.595699310302734,-30.23430061340332,Primary,ZAF,43c00b44-fb28-31af-ac00-ccda5b55ea7e,
IKHANDLELA HIGH SCHOOL,31.91390037536621,-28.872459411621094,Secondary,ZAF,6a5e3eda-4c57-3bac-8d61-4acb61220149,
IKHAYA PRIMARY SCHOOL,23.95840072631836,-31.422449111938477,Primary,ZAF,37ebbc31-d77b-332e-bae1-4930ef1f84b0,
IKHETHELO HIGH SCHOOL,30.7266,-27.9959,Secondary,ZAF,ceec4e76-75f6-3484-9edb-04f9c6f5d97d,
IKHETHELO SECONDARY SCHOOL,29.447999954223633,-26.4808292388916,Secondary,ZAF,3d73eb05-66ac-3ed0-ba11-cc0e9cab53e3,
IKHOHLWA PRIMARY SCHOOL,31.0467,-29.5419,Primary,ZAF,d2cd6062-9093-37c3-b10f-30af0c6deceb,
IKHUSANA COMBINED SCHOOL,31.07159996032715,-29.249399185180664,Primary And Secondary,ZAF,af26a448-c8b9-387c-b014-5e86eb1be87e,
IKHUSI PRIMARY SCHOOL,18.655611038208008,-34.02424240112305,Primary,ZAF,902c79b9-860d-39e9-b983-4a9a19234eb3,
IKHUTSENG,29.58858,-25.03642,Primary,ZAF,10bd0076-fe90-33bd-a99e-a1dfc75a8523,
IKHUTSENG INTERMEDIATE SCHOOL,26.979129791259766,-26.485055923461914,Primary And Secondary,ZAF,97bd82dc-c88e-3ee3-a112-a02f9b9c6db9,
IKHUTSENG PRIMARY SCHOOL,24.465599060058594,-27.635164260864258,Primary,ZAF,a6fb5ab2-7a81-3504-832e-cf41c9139fca,
IKHWEZELIHLE PRIMARY SCHOOL,25.582719802856445,-33.81779098510742,Primary,ZAF,c29ab0e9-92e0-3e62-be0b-25232ec77e21,
IKHWEZI COMMUNITY JUNIOR SECONDARY SCHOOL,28.798105239868164,-31.615375518798828,Primary,ZAF,b1054921-05f3-333b-93ac-548221bf3fee,
IKHWEZI HIGH SCHOOL,30.020299911499023,-27.76099967956543,Secondary,ZAF,8a60db82-a156-3747-bd26-9d22ab1c4baa,
IKHWEZI LAMACHI PRIMARY SCHOOL,29.805500030517578,-30.624099731445312,Primary,ZAF,d8708199-d569-3610-bea9-64184bb878f1,
IKHWEZI leSIZWE PRIMARY SCHOOL,18.661130905151367,-34.038734436035156,Primary,ZAF,0dca2a91-00f4-35ad-be16-0c85f7e08e9b,
IKHWEZILETHEMBA INTERMEDIATE SCHOOL,28.09601,-25.507002,Primary,ZAF,35f646e0-d9f3-327b-9cd9-94e733f52afe,
IKHWEZI LOKUSA,30.336387634277344,-24.697444915771484,Primary,ZAF,57b4ba92-c467-3aab-b3d7-a37b1eb94ef4,
IKHWEZI LOKUSA PRIMARY SCHOOL,24.954959869384766,-31.19049072265625,Primary,ZAF,91d53838-08a0-3bbf-80d6-78c0234bc530,
IKHWEZILOKUSA PRIMARY SCHOOL,30.203100204467773,-30.851600646972656,Primary,ZAF,be0ecd8f-e708-3e24-93bd-bb19c7d44153,
IKHWEZI LOKUSA SENIOR SECONDARY SCHOOL,27.00187,-31.56722,Secondary,ZAF,66b606e5-4a45-364f-8dd4-520280f82509,
