school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
"Javna ustanova Osnovna škola ""Duboki Potok",18.661376953125,44.548095703125,Primary,BIH,742a5f4d-ebb5-396e-8616-e13f37541363,
"Javna ustanova Osnovna Škola ""Duboki Potok"",  Područna škola ""Cage",18.475767135620117,44.653255462646484,Primary,BIH,58f9b699-aca4-3126-bb76-6a1eb030b0c5,
"Javna ustanova Osnovna Škola ""Duboki Potok"",  Područna škola ""Kuge",18.536603927612305,44.67115020751953,Primary,BIH,ed051d8f-e4b0-3516-83c9-169cd152ce3f,
"Javna ustanova Osnovna škola ""Duboki Potok"",  Područna škola ""Ljenobud",18.500450134277344,44.675697326660156,Primary,BIH,d819aea9-a115-39f2-95ae-16291343dfef,
"Javna ustanova Osnovna Škola ""Duboki Potok"",  Područna škola ""Seona",18.44148826599121,44.65980911254883,Primary,BIH,4cb09615-7308-33b4-9176-88fa0ac33b5c,
"Javna ustanova Osnovna škola ""Dubrave",18.697345733642578,44.47360610961914,Primary,BIH,76068a28-081b-3faa-95f0-45438da98ae2,
"Javna ustanova Osnovna škola ""Dubrave",18.700050354003906,44.47372817993164,Primary,BIH,0a2cbd35-c062-320b-b339-0e0f6a230026,
"Javna ustanova Osnovna škola ""Đurđevik",18.67715072631836,44.40192413330078,Primary,BIH,85ffc33d-5e52-338e-be37-9ceb35d02453,
"Javna ustanova Osnovna škola ""Đurđevik""Područna škola Kuljan",18.721946716308594,44.360862731933594,Primary,BIH,a22f62c7-5c90-39b8-8969-7794971f3b5f,
"Javna ustanova Osnovna škola ""Đurđevik""Područna škola Podgajevi",18.668720245361328,44.36845397949219,Primary,BIH,3bc75638-58dc-3da5-8940-e6876c63adcd,
"Javna ustanova Osnovna škola ""Đurđevik"", Područna škola ""Stari Đurđevik",18.659381866455078,44.42069625854492,Primary,BIH,d0e2e01a-3ea6-35a4-acbe-ec1f15d2bdc2,
